date,location,new_cases,new_deaths,total_cases,total_deaths
25-04-2020,Faeroe Islands,0,0,187,0
26-04-2020,Faeroe Islands,0,0,187,0
27-04-2020,Faeroe Islands,0,0,187,0
28-04-2020,Faeroe Islands,0,0,187,0
29-04-2020,Faeroe Islands,0,0,187,0
30-04-2020,Faeroe Islands,0,0,187,0
01-05-2020,Faeroe Islands,0,0,187,0
02-05-2020,Faeroe Islands,0,0,187,0
03-05-2020,Faeroe Islands,0,0,187,0
04-05-2020,Faeroe Islands,0,0,187,0
05-05-2020,Faeroe Islands,0,0,187,0
06-05-2020,Faeroe Islands,0,0,187,0
07-05-2020,Faeroe Islands,0,0,187,0
08-05-2020,Faeroe Islands,0,0,187,0
09-05-2020,Faeroe Islands,0,0,187,0
10-05-2020,Faeroe Islands,0,0,187,0
11-05-2020,Faeroe Islands,0,0,187,0
12-05-2020,Faeroe Islands,0,0,187,0
13-05-2020,Faeroe Islands,0,0,187,0
14-05-2020,Faeroe Islands,0,0,187,0
15-05-2020,Faeroe Islands,0,0,187,0
16-05-2020,Faeroe Islands,0,0,187,0
17-05-2020,Faeroe Islands,0,0,187,0
18-05-2020,Faeroe Islands,0,0,187,0
19-05-2020,Faeroe Islands,0,0,187,0
04-04-2020,Falkland Islands,1,0,1,0
05-04-2020,Falkland Islands,0,0,1,0
06-04-2020,Falkland Islands,1,0,2,0
07-04-2020,Falkland Islands,0,0,2,0
08-04-2020,Falkland Islands,3,0,5,0
09-04-2020,Falkland Islands,0,0,5,0
10-04-2020,Falkland Islands,0,0,5,0
11-04-2020,Falkland Islands,0,0,5,0
12-04-2020,Falkland Islands,0,0,5,0
13-04-2020,Falkland Islands,0,0,5,0
14-04-2020,Falkland Islands,0,0,5,0
15-04-2020,Falkland Islands,6,0,11,0
16-04-2020,Falkland Islands,0,0,11,0
17-04-2020,Falkland Islands,0,0,11,0
18-04-2020,Falkland Islands,0,0,11,0
19-04-2020,Falkland Islands,0,0,11,0
20-04-2020,Falkland Islands,0,0,11,0
21-04-2020,Falkland Islands,0,0,11,0
22-04-2020,Falkland Islands,1,0,12,0
23-04-2020,Falkland Islands,0,0,12,0
24-04-2020,Falkland Islands,0,0,12,0
25-04-2020,Falkland Islands,0,0,12,0
26-04-2020,Falkland Islands,1,0,13,0
27-04-2020,Falkland Islands,0,0,13,0
28-04-2020,Falkland Islands,0,0,13,0
29-04-2020,Falkland Islands,0,0,13,0
30-04-2020,Falkland Islands,0,0,13,0
01-05-2020,Falkland Islands,0,0,13,0
02-05-2020,Falkland Islands,0,0,13,0
03-05-2020,Falkland Islands,0,0,13,0
04-05-2020,Falkland Islands,0,0,13,0
05-05-2020,Falkland Islands,0,0,13,0
06-05-2020,Falkland Islands,0,0,13,0
07-05-2020,Falkland Islands,0,0,13,0
08-05-2020,Falkland Islands,0,0,13,0
09-05-2020,Falkland Islands,0,0,13,0
10-05-2020,Falkland Islands,0,0,13,0
11-05-2020,Falkland Islands,0,0,13,0
12-05-2020,Falkland Islands,0,0,13,0
13-05-2020,Falkland Islands,0,0,13,0
14-05-2020,Falkland Islands,0,0,13,0
15-05-2020,Falkland Islands,0,0,13,0
16-05-2020,Falkland Islands,0,0,13,0
17-05-2020,Falkland Islands,0,0,13,0
18-05-2020,Falkland Islands,0,0,13,0
19-05-2020,Falkland Islands,0,0,13,0
20-03-2020,Fiji,1,0,1,0
21-03-2020,Fiji,0,0,1,0
22-03-2020,Fiji,1,0,2,0
23-03-2020,Fiji,1,0,3,0
24-03-2020,Fiji,1,0,4,0
25-03-2020,Fiji,1,0,5,0
26-03-2020,Fiji,0,0,5,0
27-03-2020,Fiji,0,0,5,0
28-03-2020,Fiji,0,0,5,0
29-03-2020,Fiji,0,0,5,0
30-03-2020,Fiji,0,0,5,0
31-03-2020,Fiji,0,0,5,0
01-04-2020,Fiji,0,0,5,0
02-04-2020,Fiji,2,0,7,0
03-04-2020,Fiji,0,0,7,0
04-04-2020,Fiji,5,0,12,0
05-04-2020,Fiji,0,0,12,0
06-04-2020,Fiji,2,0,14,0
07-04-2020,Fiji,0,0,14,0
08-04-2020,Fiji,1,0,15,0
09-04-2020,Fiji,0,0,15,0
10-04-2020,Fiji,0,0,15,0
11-04-2020,Fiji,1,0,16,0
12-04-2020,Fiji,0,0,16,0
13-04-2020,Fiji,0,0,16,0
14-04-2020,Fiji,0,0,16,0
15-04-2020,Fiji,0,0,16,0
16-04-2020,Fiji,0,0,16,0
17-04-2020,Fiji,1,0,17,0
18-04-2020,Fiji,0,0,17,0
19-04-2020,Fiji,0,0,17,0
20-04-2020,Fiji,0,0,17,0
21-04-2020,Fiji,1,0,18,0
22-04-2020,Fiji,0,0,18,0
23-04-2020,Fiji,0,0,18,0
24-04-2020,Fiji,0,0,18,0
25-04-2020,Fiji,0,0,18,0
26-04-2020,Fiji,0,0,18,0
27-04-2020,Fiji,0,0,18,0
28-04-2020,Fiji,0,0,18,0
29-04-2020,Fiji,0,0,18,0
30-04-2020,Fiji,0,0,18,0
01-05-2020,Fiji,0,0,18,0
02-05-2020,Fiji,0,0,18,0
03-05-2020,Fiji,0,0,18,0
04-05-2020,Fiji,0,0,18,0
05-05-2020,Fiji,0,0,18,0
06-05-2020,Fiji,0,0,18,0
07-05-2020,Fiji,0,0,18,0
08-05-2020,Fiji,0,0,18,0
09-05-2020,Fiji,0,0,18,0
10-05-2020,Fiji,0,0,18,0
11-05-2020,Fiji,0,0,18,0
12-05-2020,Fiji,0,0,18,0
13-05-2020,Fiji,0,0,18,0
14-05-2020,Fiji,0,0,18,0
15-05-2020,Fiji,0,0,18,0
16-05-2020,Fiji,0,0,18,0
17-05-2020,Fiji,0,0,18,0
18-05-2020,Fiji,0,0,18,0
19-05-2020,Fiji,0,0,18,0
31-12-2019,Finland,0,0,0,0
01-01-2020,Finland,0,0,0,0
02-01-2020,Finland,0,0,0,0
03-01-2020,Finland,0,0,0,0
04-01-2020,Finland,0,0,0,0
05-01-2020,Finland,0,0,0,0
06-01-2020,Finland,0,0,0,0
07-01-2020,Finland,0,0,0,0
08-01-2020,Finland,0,0,0,0
09-01-2020,Finland,0,0,0,0
10-01-2020,Finland,0,0,0,0
11-01-2020,Finland,0,0,0,0
12-01-2020,Finland,0,0,0,0
13-01-2020,Finland,0,0,0,0
14-01-2020,Finland,0,0,0,0
15-01-2020,Finland,0,0,0,0
16-01-2020,Finland,0,0,0,0
17-01-2020,Finland,0,0,0,0
18-01-2020,Finland,0,0,0,0
19-01-2020,Finland,0,0,0,0
20-01-2020,Finland,0,0,0,0
21-01-2020,Finland,0,0,0,0
22-01-2020,Finland,0,0,0,0
23-01-2020,Finland,0,0,0,0
24-01-2020,Finland,0,0,0,0
25-01-2020,Finland,0,0,0,0
26-01-2020,Finland,0,0,0,0
27-01-2020,Finland,0,0,0,0
28-01-2020,Finland,0,0,0,0
29-01-2020,Finland,0,0,0,0
30-01-2020,Finland,1,0,1,0
31-01-2020,Finland,0,0,1,0
01-02-2020,Finland,0,0,1,0
02-02-2020,Finland,0,0,1,0
03-02-2020,Finland,0,0,1,0
04-02-2020,Finland,0,0,1,0
05-02-2020,Finland,0,0,1,0
06-02-2020,Finland,0,0,1,0
07-02-2020,Finland,0,0,1,0
08-02-2020,Finland,0,0,1,0
09-02-2020,Finland,0,0,1,0
10-02-2020,Finland,0,0,1,0
11-02-2020,Finland,0,0,1,0
12-02-2020,Finland,0,0,1,0
13-02-2020,Finland,0,0,1,0
14-02-2020,Finland,0,0,1,0
15-02-2020,Finland,0,0,1,0
16-02-2020,Finland,0,0,1,0
17-02-2020,Finland,0,0,1,0
18-02-2020,Finland,0,0,1,0
19-02-2020,Finland,0,0,1,0
20-02-2020,Finland,0,0,1,0
21-02-2020,Finland,0,0,1,0
22-02-2020,Finland,0,0,1,0
23-02-2020,Finland,0,0,1,0
24-02-2020,Finland,0,0,1,0
25-02-2020,Finland,0,0,1,0
26-02-2020,Finland,0,0,1,0
27-02-2020,Finland,1,0,2,0
28-02-2020,Finland,0,0,2,0
29-02-2020,Finland,1,0,3,0
01-03-2020,Finland,0,0,3,0
02-03-2020,Finland,3,0,6,0
04-03-2020,Finland,1,0,7,0
06-03-2020,Finland,5,0,12,0
07-03-2020,Finland,7,0,19,0
09-03-2020,Finland,11,0,30,0
10-03-2020,Finland,10,0,40,0
12-03-2020,Finland,19,0,59,0
13-03-2020,Finland,96,0,155,0
14-03-2020,Finland,28,0,183,0
15-03-2020,Finland,27,0,210,0
16-03-2020,Finland,57,0,267,0
17-03-2020,Finland,5,0,272,0
18-03-2020,Finland,47,0,319,0
19-03-2020,Finland,50,0,369,0
20-03-2020,Finland,31,0,400,0
21-03-2020,Finland,50,0,450,0
22-03-2020,Finland,71,1,521,1
23-03-2020,Finland,105,0,626,1
24-03-2020,Finland,74,0,700,1
25-03-2020,Finland,92,0,792,1
26-03-2020,Finland,88,2,880,3
27-03-2020,Finland,78,1,958,4
28-03-2020,Finland,67,3,1025,7
29-03-2020,Finland,193,2,1218,9
30-03-2020,Finland,0,2,1218,11
31-03-2020,Finland,95,2,1313,13
01-04-2020,Finland,71,4,1384,17
02-04-2020,Finland,62,0,1446,17
03-04-2020,Finland,72,2,1518,19
04-04-2020,Finland,97,1,1615,20
05-04-2020,Finland,267,5,1882,25
06-04-2020,Finland,45,2,1927,27
07-04-2020,Finland,249,0,2176,27
08-04-2020,Finland,132,7,2308,34
09-04-2020,Finland,179,6,2487,40
10-04-2020,Finland,118,2,2605,42
11-04-2020,Finland,164,6,2769,48
12-04-2020,Finland,136,1,2905,49
13-04-2020,Finland,69,7,2974,56
14-04-2020,Finland,90,3,3064,59
15-04-2020,Finland,97,5,3161,64
16-04-2020,Finland,76,8,3237,72
17-04-2020,Finland,132,3,3369,75
18-04-2020,Finland,120,7,3489,82
19-04-2020,Finland,192,8,3681,90
20-04-2020,Finland,102,4,3783,94
21-04-2020,Finland,85,4,3868,98
22-04-2020,Finland,146,43,4014,141
23-04-2020,Finland,115,8,4129,149
24-04-2020,Finland,155,23,4284,172
25-04-2020,Finland,111,5,4395,177
26-04-2020,Finland,80,9,4475,186
27-04-2020,Finland,101,4,4576,190
28-04-2020,Finland,119,3,4695,193
29-04-2020,Finland,45,6,4740,199
30-04-2020,Finland,166,7,4906,206
01-05-2020,Finland,89,5,4995,211
02-05-2020,Finland,56,7,5051,218
03-05-2020,Finland,128,2,5179,220
04-05-2020,Finland,75,10,5254,230
05-05-2020,Finland,73,10,5327,240
06-05-2020,Finland,85,6,5412,246
07-05-2020,Finland,161,6,5573,252
08-05-2020,Finland,100,3,5673,255
09-05-2020,Finland,65,5,5738,260
10-05-2020,Finland,142,5,5880,265
11-05-2020,Finland,82,2,5962,267
12-05-2020,Finland,22,4,5984,271
13-05-2020,Finland,19,4,6003,275
14-05-2020,Finland,51,9,6054,284
15-05-2020,Finland,91,3,6145,287
16-05-2020,Finland,83,6,6228,293
17-05-2020,Finland,58,4,6286,297
18-05-2020,Finland,61,1,6347,298
19-05-2020,Finland,33,2,6380,300
31-12-2019,France,0,0,0,0
01-01-2020,France,0,0,0,0
02-01-2020,France,0,0,0,0
03-01-2020,France,0,0,0,0
04-01-2020,France,0,0,0,0
05-01-2020,France,0,0,0,0
06-01-2020,France,0,0,0,0
07-01-2020,France,0,0,0,0
08-01-2020,France,0,0,0,0
09-01-2020,France,0,0,0,0
10-01-2020,France,0,0,0,0
11-01-2020,France,0,0,0,0
12-01-2020,France,0,0,0,0
13-01-2020,France,0,0,0,0
14-01-2020,France,0,0,0,0
15-01-2020,France,0,0,0,0
16-01-2020,France,0,0,0,0
17-01-2020,France,0,0,0,0
18-01-2020,France,0,0,0,0
19-01-2020,France,0,0,0,0
20-01-2020,France,0,0,0,0
21-01-2020,France,0,0,0,0
22-01-2020,France,0,0,0,0
23-01-2020,France,0,0,0,0
24-01-2020,France,0,0,0,0
25-01-2020,France,3,0,3,0
26-01-2020,France,0,0,3,0
27-01-2020,France,0,0,3,0
28-01-2020,France,0,0,3,0
29-01-2020,France,1,0,4,0
30-01-2020,France,1,0,5,0
31-01-2020,France,1,0,6,0
01-02-2020,France,0,0,6,0
02-02-2020,France,0,0,6,0
03-02-2020,France,0,0,6,0
04-02-2020,France,0,0,6,0
05-02-2020,France,0,0,6,0
06-02-2020,France,0,0,6,0
07-02-2020,France,0,0,6,0
08-02-2020,France,5,0,11,0
09-02-2020,France,0,0,11,0
10-02-2020,France,0,0,11,0
11-02-2020,France,0,0,11,0
12-02-2020,France,0,0,11,0
13-02-2020,France,0,0,11,0
14-02-2020,France,0,0,11,0
15-02-2020,France,0,1,11,1
16-02-2020,France,0,0,11,1
17-02-2020,France,1,0,12,1
18-02-2020,France,0,0,12,1
19-02-2020,France,0,0,12,1
20-02-2020,France,0,0,12,1
21-02-2020,France,0,0,12,1
22-02-2020,France,0,0,12,1
23-02-2020,France,0,0,12,1
24-02-2020,France,0,0,12,1
25-02-2020,France,0,0,12,1
26-02-2020,France,2,0,14,1
27-02-2020,France,3,1,17,2
28-02-2020,France,21,0,38,2
29-02-2020,France,19,0,57,2
01-03-2020,France,43,0,100,2
02-03-2020,France,30,0,130,2
03-03-2020,France,48,1,178,3
04-03-2020,France,34,1,212,4
05-03-2020,France,73,0,285,4
06-03-2020,France,138,3,423,7
07-03-2020,France,190,2,613,9
08-03-2020,France,103,1,716,10
09-03-2020,France,410,9,1126,19
10-03-2020,France,286,11,1412,30
11-03-2020,France,372,3,1784,33
12-03-2020,France,497,15,2281,48
13-03-2020,France,595,13,2876,61
14-03-2020,France,785,18,3661,79
15-03-2020,France,838,12,4499,91
16-03-2020,France,924,36,5423,127
17-03-2020,France,1210,21,6633,148
18-03-2020,France,1097,27,7730,175
19-03-2020,France,1404,69,9134,244
20-03-2020,France,1861,128,10995,372
21-03-2020,France,1617,78,12612,450
22-03-2020,France,1847,112,14459,562
23-03-2020,France,1559,112,16018,674
24-03-2020,France,3838,186,19856,860
25-03-2020,France,2446,240,22302,1100
26-03-2020,France,2931,231,25233,1331
27-03-2020,France,3922,365,29155,1696
28-03-2020,France,3809,299,32964,1995
29-03-2020,France,4611,319,37575,2314
30-03-2020,France,2599,292,40174,2606
31-03-2020,France,4376,418,44550,3024
01-04-2020,France,7578,499,52128,3523
02-04-2020,France,4861,509,56989,4032
03-04-2020,France,2116,471,59105,4503
04-04-2020,France,5233,2004,64338,6507
05-04-2020,France,4267,1053,68605,7560
06-04-2020,France,1873,518,70478,8078
07-04-2020,France,3912,833,74390,8911
08-04-2020,France,3777,1417,78167,10328
09-04-2020,France,3881,541,82048,10869
10-04-2020,France,4286,1341,86334,12210
11-04-2020,France,4342,987,90676,13197
12-04-2020,France,3114,635,93790,13832
13-04-2020,France,1613,561,95403,14393
14-04-2020,France,2673,574,98076,14967
15-04-2020,France,5497,762,103573,15729
16-04-2020,France,2633,1438,106206,17167
17-04-2020,France,2641,753,108847,17920
18-04-2020,France,405,761,109252,18681
19-04-2020,France,2569,642,111821,19323
20-04-2020,France,785,395,112606,19718
21-04-2020,France,2051,547,114657,20265
22-04-2020,France,2667,531,117324,20796
23-04-2020,France,1827,544,119151,21340
24-04-2020,France,1653,516,120804,21856
25-04-2020,France,1773,389,122577,22245
26-04-2020,France,1537,369,124114,22614
27-04-2020,France,461,242,124575,22856
28-04-2020,France,1195,437,125770,23293
29-04-2020,France,1065,367,126835,23660
30-04-2020,France,1607,427,128442,24087
01-05-2020,France,1139,289,129581,24376
02-05-2020,France,604,218,130185,24594
03-05-2020,France,794,166,130979,24760
04-05-2020,France,308,135,131287,24895
05-05-2020,France,576,306,131863,25201
06-05-2020,France,1104,330,132967,25531
07-05-2020,France,4183,278,137150,25809
08-05-2020,France,629,178,137779,25987
09-05-2020,France,642,243,138421,26230
10-05-2020,France,433,80,138854,26310
11-05-2020,France,209,70,139063,26380
12-05-2020,France,456,263,139519,26643
13-05-2020,France,708,348,140227,26991
14-05-2020,France,507,83,140734,27074
15-05-2020,France,622,351,141356,27425
16-05-2020,France,563,104,141919,27529
17-05-2020,France,372,96,142291,27625
18-05-2020,France,120,483,142411,28108
19-05-2020,France,492,131,142903,28239
19-03-2020,French Polynesia,3,0,3,0
20-03-2020,French Polynesia,0,0,3,0
21-03-2020,French Polynesia,12,0,15,0
22-03-2020,French Polynesia,2,0,17,0
23-03-2020,French Polynesia,1,0,18,0
24-03-2020,French Polynesia,5,0,23,0
25-03-2020,French Polynesia,2,0,25,0
26-03-2020,French Polynesia,0,0,25,0
27-03-2020,French Polynesia,5,0,30,0
28-03-2020,French Polynesia,0,0,30,0
29-03-2020,French Polynesia,4,0,34,0
30-03-2020,French Polynesia,1,0,35,0
31-03-2020,French Polynesia,1,0,36,0
01-04-2020,French Polynesia,1,0,37,0
02-04-2020,French Polynesia,0,0,37,0
03-04-2020,French Polynesia,0,0,37,0
04-04-2020,French Polynesia,2,0,39,0
05-04-2020,French Polynesia,1,0,40,0
06-04-2020,French Polynesia,1,0,41,0
07-04-2020,French Polynesia,0,0,41,0
08-04-2020,French Polynesia,6,0,47,0
09-04-2020,French Polynesia,4,0,51,0
10-04-2020,French Polynesia,0,0,51,0
11-04-2020,French Polynesia,0,0,51,0
12-04-2020,French Polynesia,0,0,51,0
13-04-2020,French Polynesia,2,0,53,0
14-04-2020,French Polynesia,2,0,55,0
15-04-2020,French Polynesia,0,0,55,0
16-04-2020,French Polynesia,0,0,55,0
17-04-2020,French Polynesia,0,0,55,0
18-04-2020,French Polynesia,0,0,55,0
19-04-2020,French Polynesia,0,0,55,0
20-04-2020,French Polynesia,0,0,55,0
21-04-2020,French Polynesia,1,0,56,0
22-04-2020,French Polynesia,1,0,57,0
23-04-2020,French Polynesia,0,0,57,0
24-04-2020,French Polynesia,0,0,57,0
25-04-2020,French Polynesia,0,0,57,0
26-04-2020,French Polynesia,0,0,57,0
27-04-2020,French Polynesia,0,0,57,0
28-04-2020,French Polynesia,1,0,58,0
29-04-2020,French Polynesia,0,0,58,0
30-04-2020,French Polynesia,0,0,58,0
01-05-2020,French Polynesia,0,0,58,0
02-05-2020,French Polynesia,0,0,58,0
03-05-2020,French Polynesia,0,0,58,0
04-05-2020,French Polynesia,0,0,58,0
05-05-2020,French Polynesia,0,0,58,0
06-05-2020,French Polynesia,2,0,60,0
07-05-2020,French Polynesia,0,0,60,0
08-05-2020,French Polynesia,0,0,60,0
09-05-2020,French Polynesia,0,0,60,0
10-05-2020,French Polynesia,0,0,60,0
11-05-2020,French Polynesia,0,0,60,0
12-05-2020,French Polynesia,0,0,60,0
13-05-2020,French Polynesia,0,0,60,0
14-05-2020,French Polynesia,0,0,60,0
15-05-2020,French Polynesia,0,0,60,0
16-05-2020,French Polynesia,0,0,60,0
17-05-2020,French Polynesia,0,0,60,0
18-05-2020,French Polynesia,0,0,60,0
19-05-2020,French Polynesia,0,0,60,0
13-03-2020,Gabon,1,0,1,0
15-03-2020,Gabon,0,0,1,0
16-03-2020,Gabon,0,0,1,0
17-03-2020,Gabon,0,0,1,0
18-03-2020,Gabon,0,0,1,0
19-03-2020,Gabon,2,0,3,0
20-03-2020,Gabon,0,0,3,0
21-03-2020,Gabon,0,1,3,1
22-03-2020,Gabon,0,0,3,1
23-03-2020,Gabon,3,0,6,1
24-03-2020,Gabon,0,0,6,1
25-03-2020,Gabon,0,0,6,1
26-03-2020,Gabon,0,0,6,1
27-03-2020,Gabon,1,0,7,1
28-03-2020,Gabon,0,0,7,1
29-03-2020,Gabon,0,0,7,1
30-03-2020,Gabon,0,0,7,1
31-03-2020,Gabon,0,0,7,1
01-04-2020,Gabon,9,0,16,1
02-04-2020,Gabon,2,0,18,1
03-04-2020,Gabon,0,0,18,1
04-04-2020,Gabon,3,0,21,1
05-04-2020,Gabon,0,0,21,1
06-04-2020,Gabon,0,0,21,1
07-04-2020,Gabon,0,0,21,1
08-04-2020,Gabon,9,0,30,1
09-04-2020,Gabon,3,0,33,1
10-04-2020,Gabon,11,0,44,1
11-04-2020,Gabon,2,0,46,1
12-04-2020,Gabon,3,0,49,1
13-04-2020,Gabon,8,0,57,1
14-04-2020,Gabon,0,0,57,1
15-04-2020,Gabon,18,0,75,1
16-04-2020,Gabon,12,0,87,1
17-04-2020,Gabon,8,0,95,1
18-04-2020,Gabon,13,0,108,1
19-04-2020,Gabon,1,0,109,1
20-04-2020,Gabon,0,0,109,1
21-04-2020,Gabon,11,0,120,1
22-04-2020,Gabon,36,0,156,1
23-04-2020,Gabon,10,0,166,1
24-04-2020,Gabon,1,1,167,2
25-04-2020,Gabon,5,1,172,3
26-04-2020,Gabon,4,0,176,3
27-04-2020,Gabon,0,0,176,3
28-04-2020,Gabon,35,0,211,3
29-04-2020,Gabon,27,0,238,3
30-04-2020,Gabon,38,0,276,3
01-05-2020,Gabon,0,0,276,3
02-05-2020,Gabon,32,1,308,4
03-05-2020,Gabon,27,1,335,5
04-05-2020,Gabon,0,0,335,5
05-05-2020,Gabon,32,1,367,6
06-05-2020,Gabon,30,0,397,6
07-05-2020,Gabon,42,2,439,8
08-05-2020,Gabon,65,0,504,8
09-05-2020,Gabon,116,0,620,8
10-05-2020,Gabon,41,0,661,8
11-05-2020,Gabon,0,0,661,8
12-05-2020,Gabon,141,1,802,9
13-05-2020,Gabon,61,0,863,9
14-05-2020,Gabon,141,0,1004,9
15-05-2020,Gabon,100,1,1104,10
16-05-2020,Gabon,105,0,1209,10
17-05-2020,Gabon,111,1,1320,11
18-05-2020,Gabon,0,0,1320,11
19-05-2020,Gabon,112,0,1432,11
18-03-2020,Gambia,1,0,1,0
19-03-2020,Gambia,0,0,1,0
20-03-2020,Gambia,0,0,1,0
21-03-2020,Gambia,0,0,1,0
22-03-2020,Gambia,0,0,1,0
23-03-2020,Gambia,0,0,1,0
24-03-2020,Gambia,1,1,2,1
25-03-2020,Gambia,1,0,3,1
26-03-2020,Gambia,0,0,3,1
27-03-2020,Gambia,0,0,3,1
28-03-2020,Gambia,0,0,3,1
29-03-2020,Gambia,0,0,3,1
30-03-2020,Gambia,0,0,3,1
31-03-2020,Gambia,1,0,4,1
01-04-2020,Gambia,0,0,4,1
02-04-2020,Gambia,0,0,4,1
03-04-2020,Gambia,0,0,4,1
04-04-2020,Gambia,0,0,4,1
05-04-2020,Gambia,0,0,4,1
06-04-2020,Gambia,0,0,4,1
07-04-2020,Gambia,0,0,4,1
08-04-2020,Gambia,0,0,4,1
09-04-2020,Gambia,0,0,4,1
10-04-2020,Gambia,0,0,4,1
11-04-2020,Gambia,0,0,4,1
12-04-2020,Gambia,5,0,9,1
13-04-2020,Gambia,0,0,9,1
14-04-2020,Gambia,0,0,9,1
15-04-2020,Gambia,0,0,9,1
16-04-2020,Gambia,0,0,9,1
17-04-2020,Gambia,0,0,9,1
18-04-2020,Gambia,0,0,9,1
19-04-2020,Gambia,0,0,9,1
20-04-2020,Gambia,1,0,10,1
21-04-2020,Gambia,0,0,10,1
22-04-2020,Gambia,0,0,10,1
23-04-2020,Gambia,0,0,10,1
24-04-2020,Gambia,0,0,10,1
25-04-2020,Gambia,0,0,10,1
26-04-2020,Gambia,0,0,10,1
27-04-2020,Gambia,0,0,10,1
28-04-2020,Gambia,0,0,10,1
29-04-2020,Gambia,0,0,10,1
30-04-2020,Gambia,1,0,11,1
01-05-2020,Gambia,1,0,12,1
02-05-2020,Gambia,0,0,12,1
03-05-2020,Gambia,5,0,17,1
04-05-2020,Gambia,0,0,17,1
05-05-2020,Gambia,0,0,17,1
06-05-2020,Gambia,0,0,17,1
07-05-2020,Gambia,0,0,17,1
08-05-2020,Gambia,1,0,18,1
09-05-2020,Gambia,2,0,20,1
10-05-2020,Gambia,0,0,20,1
11-05-2020,Gambia,0,0,20,1
12-05-2020,Gambia,2,0,22,1
13-05-2020,Gambia,1,0,23,1
14-05-2020,Gambia,0,0,23,1
15-05-2020,Gambia,0,0,23,1
16-05-2020,Gambia,0,0,23,1
17-05-2020,Gambia,0,0,23,1
18-05-2020,Gambia,0,0,23,1
19-05-2020,Gambia,1,0,24,1
31-12-2019,Georgia,0,0,0,0
01-01-2020,Georgia,0,0,0,0
02-01-2020,Georgia,0,0,0,0
03-01-2020,Georgia,0,0,0,0
04-01-2020,Georgia,0,0,0,0
05-01-2020,Georgia,0,0,0,0
06-01-2020,Georgia,0,0,0,0
07-01-2020,Georgia,0,0,0,0
08-01-2020,Georgia,0,0,0,0
09-01-2020,Georgia,0,0,0,0
10-01-2020,Georgia,0,0,0,0
11-01-2020,Georgia,0,0,0,0
12-01-2020,Georgia,0,0,0,0
13-01-2020,Georgia,0,0,0,0
14-01-2020,Georgia,0,0,0,0
15-01-2020,Georgia,0,0,0,0
16-01-2020,Georgia,0,0,0,0
17-01-2020,Georgia,0,0,0,0
18-01-2020,Georgia,0,0,0,0
19-01-2020,Georgia,0,0,0,0
20-01-2020,Georgia,0,0,0,0
21-01-2020,Georgia,0,0,0,0
22-01-2020,Georgia,0,0,0,0
23-01-2020,Georgia,0,0,0,0
24-01-2020,Georgia,0,0,0,0
25-01-2020,Georgia,0,0,0,0
26-01-2020,Georgia,0,0,0,0
27-01-2020,Georgia,0,0,0,0
28-01-2020,Georgia,0,0,0,0
29-01-2020,Georgia,0,0,0,0
30-01-2020,Georgia,0,0,0,0
31-01-2020,Georgia,0,0,0,0
01-02-2020,Georgia,0,0,0,0
02-02-2020,Georgia,0,0,0,0
03-02-2020,Georgia,0,0,0,0
04-02-2020,Georgia,0,0,0,0
05-02-2020,Georgia,0,0,0,0
06-02-2020,Georgia,0,0,0,0
07-02-2020,Georgia,0,0,0,0
08-02-2020,Georgia,0,0,0,0
09-02-2020,Georgia,0,0,0,0
10-02-2020,Georgia,0,0,0,0
11-02-2020,Georgia,0,0,0,0
12-02-2020,Georgia,0,0,0,0
13-02-2020,Georgia,0,0,0,0
14-02-2020,Georgia,0,0,0,0
15-02-2020,Georgia,0,0,0,0
16-02-2020,Georgia,0,0,0,0
17-02-2020,Georgia,0,0,0,0
18-02-2020,Georgia,0,0,0,0
19-02-2020,Georgia,0,0,0,0
20-02-2020,Georgia,0,0,0,0
21-02-2020,Georgia,0,0,0,0
22-02-2020,Georgia,0,0,0,0
23-02-2020,Georgia,0,0,0,0
24-02-2020,Georgia,0,0,0,0
25-02-2020,Georgia,0,0,0,0
26-02-2020,Georgia,0,0,0,0
27-02-2020,Georgia,1,0,1,0
28-02-2020,Georgia,0,0,1,0
29-02-2020,Georgia,1,0,2,0
01-03-2020,Georgia,1,0,3,0
02-03-2020,Georgia,0,0,3,0
05-03-2020,Georgia,0,0,3,0
06-03-2020,Georgia,6,0,9,0
08-03-2020,Georgia,3,0,12,0
09-03-2020,Georgia,1,0,13,0
10-03-2020,Georgia,2,0,15,0
11-03-2020,Georgia,8,0,23,0
12-03-2020,Georgia,1,0,24,0
13-03-2020,Georgia,1,0,25,0
14-03-2020,Georgia,5,0,30,0
15-03-2020,Georgia,0,0,30,0
16-03-2020,Georgia,0,0,30,0
17-03-2020,Georgia,3,0,33,0
18-03-2020,Georgia,1,0,34,0
19-03-2020,Georgia,0,0,34,0
20-03-2020,Georgia,6,0,40,0
21-03-2020,Georgia,3,0,43,0
22-03-2020,Georgia,6,0,49,0
23-03-2020,Georgia,5,0,54,0
24-03-2020,Georgia,7,0,61,0
25-03-2020,Georgia,9,0,70,0
26-03-2020,Georgia,3,0,73,0
27-03-2020,Georgia,6,0,79,0
28-03-2020,Georgia,2,0,81,0
29-03-2020,Georgia,4,0,85,0
30-03-2020,Georgia,5,0,90,0
31-03-2020,Georgia,8,0,98,0
01-04-2020,Georgia,12,0,110,0
02-04-2020,Georgia,5,0,115,0
03-04-2020,Georgia,6,0,121,0
04-04-2020,Georgia,27,0,148,0
05-04-2020,Georgia,9,0,157,0
